protocol_id,domain,stem,bridge_time_index,bridge_time_value,best_single_epoch,min_reciprocal_KDD,clock_matched_KDD_e6,max_proposal_floor,single_age_span,primary_reference,log10_deflection_excess,above_reference,image_sha256,target_content_read
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4456,3,0.8600000000000001,4,0.8447896883867052,1.0291772961704633,5.864599396110393e-07,1.0625205239015605,1.0625205239015605,-0.0995887235728469,False,08b5e03b0c0255b7df48a51edd4f3835048be928bc9c0fb2ac1348dc1ddb947c,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3412,1,0.5,2,0.4713133435513405,0.772743629026525,8.139195435408197e-07,0.9664740242772446,0.9664740242772446,-0.3118804506494684,False,789cfe9ff13ca8fc0d431a69ed67e2cc3ac6c501633804352b09e759404163e7,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3412,2,0.74,2,0.7240133196652,0.9761828187982772,1.4787047031283862e-08,1.0152093559955329,1.0152093559955329,-0.1468090555069546,False,789cfe9ff13ca8fc0d431a69ed67e2cc3ac6c501633804352b09e759404163e7,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__3412,3,0.8600000000000001,4,0.864305982893794,1.0310984728231734,7.436693365558966e-07,1.001282052791146,1.001282052791146,-0.0638889125601134,False,789cfe9ff13ca8fc0d431a69ed67e2cc3ac6c501633804352b09e759404163e7,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4182,1,0.5,4,0.2078443565538999,0.348766436846296,2.273044008571645e-08,0.7774339258283816,0.7774339258283816,-0.5729252516217174,False,b7f453e67125e0eeec2d24a87137c8a90f875bc4f2d7694384e51b770ff61250,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4182,2,0.74,4,0.4660672178712651,0.6610799729450945,1.1291888557529717e-07,1.0520561301830131,1.0520561301830131,-0.3535903545780967,False,b7f453e67125e0eeec2d24a87137c8a90f875bc4f2d7694384e51b770ff61250,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__4182,3,0.8600000000000001,4,0.6753060507957436,0.8462714451749167,2.0429074162331418e-06,1.0674438119388945,1.0674438119388945,-0.1988443828737532,False,b7f453e67125e0eeec2d24a87137c8a90f875bc4f2d7694384e51b770ff61250,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1088,1,0.5,4,0.1351516212749928,0.2441940652247925,7.181410022205625e-09,0.5905849680818986,0.5905849680818986,-0.6404611289968896,False,84d4409899636fd5ddb101ad66791e0d99f670ee184cabb2b7622333f86a9c86,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1088,2,0.74,4,0.327950659363447,0.50849417320724,3.106423287491112e-07,0.9542854458385877,0.9542854458385877,-0.463869791877701,False,84d4409899636fd5ddb101ad66791e0d99f670ee184cabb2b7622333f86a9c86,False
unsb-sixdomain-expanded-phase-field-v1,FoggyCityscapes,FoggyCityscapes__1088,3,0.8600000000000001,4,0.5338452503733517,0.7072269164283345,3.438565181479447e-07,1.0383695944184324,1.0383695944184324,-0.2889365794587664,False,84d4409899636fd5ddb101ad66791e0d99f670ee184cabb2b7622333f86a9c86,False
